cust_id,income,age,years_with_bank,nbr_children,is_male,M_1_single,M_2_married,M_3_divorced,M_4_widowed
1363349,0.0528382249908086,0.3947368421052631,0.3333333333333333,0.4,1,0,1,0,0
1363288,0.284856094397081,0.5526315789473684,0.5555555555555556,0.2,0,0,1,0,0
1362737,0.3032110823615919,0.2368421052631579,0.1111111111111111,0.4,0,0,0,1,0
1363084,0.2413410378961826,0.513157894736842,0.2222222222222222,0.4,0,0,1,0,0
1363206,0.2915640586305209,0.25,0.2222222222222222,0.0,0,1,0,0,0
1362676,0.0501536519211692,0.6447368421052632,0.2222222222222222,0.0,1,0,1,0,0
1363471,0.2082104927266799,0.2236842105263158,0.0,0.4,1,0,1,0,0
1363145,0.0443266716149753,0.368421052631579,0.1111111111111111,0.0,1,0,1,0,0
1362594,0.4800668715358949,0.5263157894736842,0.3333333333333333,0.4,1,0,1,0,0
1362941,0.1274790679606262,0.3026315789473684,0.6666666666666666,0.4,0,0,1,0,0
1362859,0.3093294116830955,0.3947368421052631,0.3333333333333333,0.8,1,0,1,0,0
1363410,0.1978259813952843,0.2368421052631579,0.1111111111111111,0.4,1,0,0,1,0
1363328,0.1280964503978301,0.2368421052631579,0.1111111111111111,0.4,1,0,0,1,0
1363002,0.2829900733228355,0.6973684210526315,0.6666666666666666,0.0,0,0,1,0,0
1362920,0.0401021108929847,0.881578947368421,0.0,0.0,0,1,0,0,0
1363267,0.5839744167817033,0.3157894736842105,0.7777777777777777,0.0,1,1,0,0,0
1362716,0.2550066940904708,0.5526315789473684,0.5555555555555556,0.2,1,0,1,0,0
1363389,0.0125835027088521,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
1363185,0.0510068883231476,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1362512,0.1070499524823629,0.6447368421052632,0.2222222222222222,0.0,0,1,0,0,0
1362777,0.1508494211172541,0.2236842105263158,0.0,0.6000000000000001,0,0,0,0,1
1362981,0.1129046803138245,0.3552631578947368,0.0,0.6000000000000001,0,0,0,0,1
1362573,0.2830108839667862,0.3026315789473684,0.6666666666666666,0.4,1,0,1,0,0
1363450,0.0337063063188051,0.2105263157894736,0.8888888888888888,0.2,0,0,0,0,1
1363042,0.0,0.0131578947368421,0.6666666666666666,0.0,1,1,0,0,0
1362838,0.1488654730606214,0.5263157894736842,0.2222222222222222,0.0,0,0,1,0,0
1362899,0.3032457667681764,0.2631578947368421,0.3333333333333333,0.4,0,0,1,0,0
1363307,0.018618589454553,0.1710526315789473,0.2222222222222222,0.0,0,1,0,0,0
1363164,0.1685662160006104,0.4473684210526315,0.7777777777777777,0.0,1,1,0,0,0
1363103,0.3073524005077797,0.2631578947368421,0.3333333333333333,0.6000000000000001,1,0,1,0,0
1363490,0.0,0.0263157894736842,0.7777777777777777,0.0,0,1,0,0,0
1362960,0.3998557128686085,0.6052631578947368,1.0,0.2,1,0,1,0,0
1362613,0.0485928536248673,0.8421052631578947,0.7777777777777777,0.0,0,0,0,1,0
1363429,0.0905817962360482,0.1842105263157895,0.6666666666666666,0.4,0,0,1,0,0
1363082,0.2529464403393522,0.25,0.2222222222222222,0.0,1,1,0,0,0
1362552,0.0555297349417648,0.2631578947368421,0.3333333333333333,0.4,0,0,0,1,0
1362878,0.068314407208807,0.381578947368421,0.2222222222222222,0.4,0,0,1,0,0
1362817,0.0572917027962568,0.2105263157894736,0.8888888888888888,0.4,1,0,0,0,1
1363347,0.0,0.0263157894736842,0.0,0.0,1,1,0,0,0
1363286,0.058429351332228,0.3289473684210526,0.4444444444444444,0.0,0,0,1,0,0
1362939,0.3278855692057965,0.5394736842105263,0.4444444444444444,0.2,1,0,0,0,1
1362674,0.0,0.0394736842105263,0.1111111111111111,0.0,1,1,0,0,0
1362735,0.1178298660488217,0.3552631578947368,0.0,0.0,0,1,0,0,0
1363408,0.253910666842401,0.6842105263157895,0.5555555555555556,0.0,1,0,1,0,0
1363204,0.1615877133958115,0.5,0.1111111111111111,0.2,0,0,1,0,0
1362531,0.3103699438806301,0.2368421052631579,0.1111111111111111,0.4,0,0,1,0,0
1363469,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1362796,0.1294630160172589,0.3421052631578947,1.0,0.6000000000000001,1,0,1,0,0
1362592,0.4510637707499462,0.3947368421052631,0.3333333333333333,0.0,0,0,1,0,0
1363265,0.1723329425556858,0.631578947368421,0.1111111111111111,0.0,1,0,1,0,0
1363326,0.5264399231393551,0.3552631578947368,0.0,0.0,1,0,0,1,0
1362857,0.0561054960910673,0.9342105263157894,0.4444444444444444,0.0,1,1,0,0,0
1362918,0.1191339997363985,0.894736842105263,0.1111111111111111,0.0,1,0,1,0,0
1362653,0.2194898617479553,0.4473684210526315,0.7777777777777777,0.4,0,0,1,0,0
1363387,0.0294609349528638,0.5526315789473684,0.5555555555555556,0.2,0,0,1,0,0
1362714,0.1002934300797047,0.4736842105263158,1.0,0.0,0,0,1,0,0
1363183,0.3251316273229881,0.6052631578947368,1.0,0.0,1,0,1,0,0
1362510,0.0749183182224935,1.0,1.0,0.0,0,0,1,0,0
1362775,0.0837420312575872,0.7368421052631579,1.0,0.0,0,0,1,0,0
1362979,0.0878486649971905,0.5526315789473684,0.5555555555555556,0.2,0,0,0,0,1
1363244,0.1402498664650346,0.2763157894736842,0.4444444444444444,0.4,0,0,1,0,0
1363448,0.1889537101909723,0.5789473684210527,0.7777777777777777,0.0,1,1,0,0,0
1363040,0.2691718057395756,0.368421052631579,0.1111111111111111,0.4,1,0,1,0,0
1362571,0.0423704710836102,0.0789473684210526,0.4444444444444444,0.0,1,1,0,0,0
1362632,0.3458937131044625,0.5526315789473684,0.5555555555555556,0.0,1,0,1,0,0
1362836,0.0410663373960334,0.6973684210526315,0.6666666666666666,0.0,0,0,0,1,0
1362897,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1363305,0.1646191305312957,0.1184210526315789,0.1111111111111111,0.0,1,0,1,0,0
1363366,0.431709871875802,0.2236842105263158,0.0,0.6000000000000001,0,0,1,0,0
1363101,0.366981832307831,0.3552631578947368,0.0,0.0,0,0,0,1,0
1362489,0.3876884230387702,0.2894736842105263,0.5555555555555556,0.4,0,0,0,1,0
1362693,0.0181746290502715,0.1184210526315789,0.1111111111111111,0.0,1,1,0,0,0
1362754,0.0843386030508404,0.2894736842105263,0.5555555555555556,0.6000000000000001,0,0,0,0,1
1363427,0.5783000478644811,0.4342105263157895,0.6666666666666666,0.0,0,1,0,0,0
1363223,0.1690379239301594,0.2631578947368421,0.3333333333333333,0.6000000000000001,0,0,1,0,0
1362550,0.0,0.0263157894736842,0.0,0.0,1,1,0,0,0
1362611,0.1672828929569844,0.4605263157894737,0.8888888888888888,0.2,0,0,1,0,0
1363019,0.226010530185839,0.2631578947368421,0.3333333333333333,0.4,0,0,1,0,0
1363080,0.0,0.0,0.5555555555555556,0.0,0,1,0,0,0
1362815,0.0,0.0526315789473684,0.2222222222222222,0.0,1,1,0,0,0
1363345,0.3795375874914156,0.5526315789473684,0.5555555555555556,0.2,0,0,1,0,0
1363284,0.2539869725368868,0.3289473684210526,0.5555555555555556,0.2,1,0,0,0,1
1362937,0.322294442864377,0.513157894736842,0.2222222222222222,0.2,1,0,1,0,0
1362876,0.1050174462565119,0.6578947368421052,0.3333333333333333,0.0,1,0,1,0,0
1362590,0.0171063493274693,0.6447368421052632,0.2222222222222222,0.0,1,1,0,0,0
1362672,0.1132029662104511,0.4868421052631578,0.0,0.2,0,0,1,0,0
1363059,0.1716461913053129,0.2236842105263158,0.0,0.0,0,1,0,0,0
1363141,0.1312457945157016,0.5,0.1111111111111111,0.0,0,1,0,0,0
1363385,0.0160519433673009,0.986842105263158,0.8888888888888888,0.0,0,0,1,0,0
1362529,0.3040365712383027,0.3947368421052631,0.3333333333333333,0.0,0,1,0,0,0
1362508,0.0679953106682297,0.6973684210526315,0.6666666666666666,0.0,0,0,0,1,0
1362998,0.0,0.0526315789473684,0.2222222222222222,0.0,0,1,0,0,0
1363242,0.030737321115173,0.6447368421052632,0.2222222222222222,0.0,1,0,0,1,0
1363467,0.2047836733561325,0.4605263157894737,0.4444444444444444,0.0,0,1,0,0,0
1363038,0.2539245406050348,0.3552631578947368,0.0,0.2,0,0,0,0,1
1363263,0.0920454781939135,0.4868421052631578,0.0,0.2,1,0,1,0,0
1362630,0.1100466852112627,0.6973684210526315,0.6666666666666666,0.0,0,1,0,0,0
1362855,0.0158785213343784,0.2763157894736842,0.4444444444444444,0.0,0,0,1,0,0
1363099,0.0,0.0263157894736842,0.0,0.0,0,1,0,0,0
1363324,0.1026311590834992,0.3026315789473684,0.6666666666666666,0.2,0,0,0,0,1
1362895,0.1830434873089756,0.5657894736842105,0.6666666666666666,0.2,1,0,1,0,0
1362569,0.4252308247258197,0.4868421052631578,0.0,0.4,1,0,1,0,0
1363364,0.1047469078851529,0.3157894736842105,0.7777777777777777,0.0,0,0,1,0,0
1363303,0.1239967535395436,0.0657894736842105,0.3333333333333333,0.0,0,1,0,0,0
